"統計年月","縣市","行政區域","售電量度數"
"201503","台北市","松山區三民里",1618181
"201503","台北市","松山區松基里",1556738
"201503","台北市","松山區新東里",1162916
"201503","台北市","松山區新聚里",2241209
"201503","台北市","松山區新益里",1053063
"201503","台北市","松山區中華里",1747218
"201503","台北市","松山區中崙里",1011205
"201503","台北市","松山區中正里",2642024
"201503","台北市","松山區莊敬里",1059184
"201503","台北市","松山區自強里",1871337
"201503","台北市","萬華區保德里",735073
"201503","台北市","萬華區菜園里",1342164
"201503","台北市","萬華區頂碩里",1462242
"201503","台北市","萬華區福星里",1589093
"201503","台北市","萬華區福音里",863347
"201503","台北市","萬華區富福里",1010926
"201503","台北市","萬華區富民里",1403683
"201503","台北市","萬華區和德里",1435564
"201503","台北市","萬華區和平里",1392088
"201503","台北市","萬華區華江里",1591727
"201503","台北市","萬華區華中里",1374056
"201503","台北市","萬華區錦德里",1152261
"201503","台北市","萬華區凌霄里",662164
"201503","台北市","萬華區柳鄉里",1039464
"201503","台北市","萬華區綠堤里",725205
"201503","台北市","萬華區銘德里",962557
"201503","台北市","萬華區青山里",1825952
"201503","台北市","萬華區全德里",845871
"201503","台北市","萬華區仁德里",1340177
"201503","台北市","萬華區日善里",779191
"201503","台北市","萬華區日祥里",1126827
"201503","台北市","萬華區榮德里",821630
"201503","台北市","萬華區壽德里",1020565
"201503","台北市","萬華區雙園里",920711
"201503","台北市","萬華區糖廍里",1216634
"201503","台北市","萬華區騰雲里",550774
"201503","台北市","萬華區萬壽里",1152607
"201503","台北市","萬華區西門里",1325267
"201503","台北市","萬華區孝德里",710251
"201503","台北市","萬華區新安里",946093
"201503","台北市","萬華區新和里",1489626
"201503","台北市","萬華區新起里",2082385
"201503","台北市","萬華區新忠里",608424
"201503","台北市","萬華區興德里",1007311
"201503","台北市","萬華區忠德里",814067
"201503","台北市","萬華區忠貞里",822593
"201503","台北市","文山區博嘉里",1326553
"201503","台北市","文山區華興里",2297032
"201503","台北市","文山區景東里",1219439
"201503","台北市","文山區景華里",1061493
"201503","台北市","文山區景美里",756660
"201503","台北市","文山區景慶里",826408
"201503","台北市","文山區景仁里",818405
"201503","台北市","文山區景行里",1553677
"201503","台北市","文山區老泉里",186528
"201503","台北市","文山區明興里",1313088
"201503","台北市","文山區明義里",816437
"201503","台北市","文山區木柵里",2109962
"201503","台北市","文山區木新里",1771162
"201503","台北市","文山區試院里",1622104
"201503","台北市","文山區順興里",1343122
"201503","台北市","文山區萬芳里",1836427
"201503","台北市","文山區萬和里",776443
"201503","台北市","文山區萬隆里",1199046
"201503","台北市","文山區萬美里",1698487
"201503","台北市","文山區萬年里",989423
"201503","台北市","文山區萬盛里",1130952
"201503","台北市","文山區萬祥里",969636
"201503","台北市","文山區萬興里",1917932
"201503","台北市","文山區萬有里",1061291
"201503","台北市","文山區興安里",1469619
"201503","台北市","文山區興邦里",975710
"201503","台北市","文山區興昌里",1587290
"201503","台北市","文山區興得里",1329534
"201503","台北市","文山區興豐里",1038838
"201503","台北市","文山區興福里",1016338
"201503","台北市","文山區興光里",938465
"201503","台北市","文山區興家里",1369529
"201503","台北市","文山區興泰里",992395
"201503","台北市","文山區興旺里",1639003
"201503","台北市","文山區興業里",1258699
"201503","台北市","文山區樟腳里",1125235
"201503","台北市","文山區樟林里",1158996
"201503","台北市","文山區樟樹里",877621
"201503","台北市","文山區樟文里",1281721
"201503","台北市","文山區樟新里",1088807
"201503","台北市","文山區政大里",2067490
"201503","台北市","文山區指南里",922546
"201503","台北市","文山區忠順里",990782
"201503","台北市","信義區安康里",3745850
"201503","台北市","信義區大道里",1400168
"201503","台北市","信義區大仁里",807440
"201503","台北市","信義區敦厚里",1275991
"201503","台北市","信義區富台里",1064008
"201503","台北市","信義區廣居里",1684618
"201503","台北市","信義區國業里",1525933
"201503","台北市","信義區惠安里",1483489
"201503","台北市","信義區嘉興里",774086
"201503","台北市","信義區景聯里",1181561
"201503","台北市","信義區景勤里",863360
"201503","台北市","信義區景新里",1735056
"201503","台北市","信義區黎安里",211904
"201503","台北市","信義區黎平里",1757135
"201503","台北市","信義區黎順里",1086080
"201503","台北市","信義區黎忠里",999950
"201503","台北市","信義區六合里",1915765
"201503","台北市","信義區六藝里",820318
"201503","台北市","信義區三犁里",1714742
"201503","台北市","信義區三張里",2405338
"201503","台北市","信義區雙和里",1607323
"201503","台北市","信義區四維里",1087922
"201503","台北市","信義區四育里",1206110
"201503","台北市","信義區松光里",1127190
"201503","台北市","信義區松隆里",457485
"201503","台北市","信義區松友里",1205376
"201503","台北市","信義區泰和里",1842569
"201503","台北市","信義區五常里",910941
"201503","台北市","信義區五全里",1162271
"201503","台北市","信義區西村里",820446
"201503","台北市","信義區新仁里",1010439
"201503","台北市","信義區興隆里",820056
"201503","台北市","信義區興雅里",1471177
"201503","台北市","信義區雅祥里",1053072
"201503","台北市","信義區永春里",1138166
"201503","台北市","信義區永吉里",967509
"201503","台北市","信義區長春里",1182332
"201503","台北市","信義區正和里",1119525
"201503","台北市","信義區中坡里",928356
"201503","台北市","信義區中行里",1503810
"201503","台北市","信義區中興里",1311703
"201503","台北市","中山區北安里",530229
"201503","台北市","中山區成功里",2864586
"201503","台北市","中山區大佳里",185616
"201503","台北市","中山區大直里",2168547
"201503","台北市","中山區復華里",1656416
"201503","台北市","中山區恆安里",1988875
"201503","台北市","中山區集英里",2193331
"201503","台北市","中山區劍潭里",827133
"201503","台北市","中山區江寧里",1885679
"201503","台北市","中山區江山里",2041215
"201503","台北市","中山區金泰里",2523116
"201503","台北市","中山區聚盛里",1744551
"201503","台北市","中山區聚葉里",1309039
"201503","台北市","中山區康樂里",1090902
"201503","台北市","中山區力行里",2214251
"201503","台北市","中山區龍洲里",989076
"201503","台北市","中山區民安里",1708547
"201503","台北市","中山區埤頭里",890407
"201503","台北市","中山區晴光里",2190785
"201503","台北市","中山區松江里",1928673
"201503","台北市","中山區下埤里",1780480
"201503","台北市","中山區新福里",1456558
"201503","台北市","中山區新生里",1555700
"201503","台北市","中山區新喜里",1199916
"201503","台北市","中山區新庄里",1233210
"201503","台北市","中山區行仁里",1729437
"201503","台北市","中山區行孝里",866191
"201503","台北市","中山區行政里",1459905
"201503","台北市","中山區興亞里",2027722
"201503","台北市","中山區永安里",2302888
"201503","台北市","中山區圓山里",1266138
"201503","台北市","中山區正得里",1665283
"201503","台北市","中山區正守里",891930
"201503","台北市","中山區正義里",2118934
"201503","台北市","中山區中吉里",1829836
"201503","台北市","中山區中山里",2467595
"201503","台北市","中山區中央里",1160664
"201503","台北市","中山區中原里",1551291
"201503","台北市","中山區中庄里",1679702
"201503","台北市","中山區朱馥里",1539576
"201503","台北市","中山區朱崙里",884538
"201503","台北市","中山區朱園里",1958096
"201503","台北市","中正區愛國里",587861
"201503","台北市","中正區板溪里",1003449
"201503","台北市","中正區頂東里",1435779
"201503","台北市","中正區東門里",882658
"201503","台北市","中正區富水里",436725
"201503","台北市","中正區光復里",1813392
"201503","台北市","中正區河堤里",1141523
"201503","台北市","中正區建國里",310776
"201503","台北市","中正區黎明里",1821585
"201503","台北市","中正區林興里",1078544
"201503","台北市","中正區龍福里",1112444
"201503","台北市","中正區龍光里",613424
"201503","台北市","中正區龍興里",552368
"201503","台北市","中正區梅花里",1359217
"201503","台北市","中正區南福里",2297424
"201503","台北市","中正區南門里",552868
"201503","台北市","中正區三愛里",2253598
"201503","台北市","中正區廈安里",681203
"201503","台北市","中正區水源里",1023027
"201503","台北市","中正區網溪里",1277192
"201503","台北市","中正區文北里",1792774
"201503","台北市","中正區文盛里",807656
"201503","台北市","中正區文祥里",1482884
"201503","台北市","中正區新營里",1734421
"201503","台北市","中正區幸福里",1578321
"201503","台北市","中正區幸市里",1773661
"201503","台北市","中正區螢圃里",1258209
"201503","台北市","中正區螢雪里",975098
"201503","台北市","中正區永昌里",1039028
"201503","台北市","中正區永功里",1180998
"201503","台北市","中正區忠勤里",1144384
"201505","台北市","北投區八仙里",1340809
"201505","台北市","北投區大同里",1416803
"201505","台北市","北投區大屯里",358605
"201505","台北市","北投區稻香里",1103073
"201505","台北市","北投區東華里",1057284
"201505","台北市","北投區豐年里",794242
"201505","台北市","北投區福興里",1503324
"201505","台北市","北投區關渡里",2500373
"201505","台北市","北投區湖山里",538334
"201505","台北市","北投區湖田里",204373
"201505","台北市","北投區吉利里",1372985
"201505","台北市","北投區吉慶里",1190402
"201505","台北市","北投區建民里",1026680
"201505","台北市","北投區開明里",1337842
"201505","台北市","北投區立農里",2058633
"201505","台北市","北投區立賢里",1368024
"201505","台北市","北投區林泉里",754382
"201505","台北市","北投區奇岩里",2248382
"201505","台北市","北投區清江里",1736891
"201505","台北市","北投區泉源里",634890
"201505","台北市","北投區榮光里",1464123
"201505","台北市","北投區榮華里",2179816
"201505","台北市","北投區石牌里",1654877
"201505","台北市","北投區桃源里",1057337
"201505","台北市","北投區溫泉里",1368105
"201505","台北市","北投區文化里",707200
"201505","台北市","北投區文林里",1206602
"201505","台北市","北投區秀山里",699607
"201505","台北市","北投區一德里",1654022
"201505","台北市","北投區永和里",2826413
"201505","台北市","北投區永明里",1243840
"201505","台北市","北投區永欣里",2053038
"201505","台北市","北投區裕民里",2045973
"201505","台北市","北投區長安里",1246950
"201505","台北市","北投區振華里",1836816
"201505","台北市","北投區智仁里",879150
"201505","台北市","北投區中和里",1335761
"201505","台北市","北投區中心里",1392903
"201505","台北市","北投區中央里",2641365
"201505","台北市","北投區中庸里",629928
"201505","台北市","北投區洲美里",228695
"201505","台北市","北投區尊賢里",1032173
"201505","台北市","大安區昌隆里",884384
"201505","台北市","大安區車層里",2209537
"201505","台北市","大安區誠安里",1459530
"201505","台北市","大安區大學里",2131641
"201505","台北市","大安區德安里",2095142
"201505","台北市","大安區敦安里",2018447
"201505","台北市","大安區敦煌里",1775790
"201505","台北市","大安區法治里",1177247
"201505","台北市","大安區芳和里",1401459
"201505","台北市","大安區福住里",1435310
"201505","台北市","大安區古風里",1130591
"201505","台北市","大安區古莊里",2043876
"201505","台北市","大安區光明里",1008796
"201505","台北市","大安區光武里",2796495
"201505","台北市","大安區光信里",2650844
"201505","台北市","大安區和安里",1801392
"201505","台北市","大安區虎嘯里",1538860
"201505","台北市","大安區華聲里",1599459
"201505","台北市","大安區建安里",2093290
"201505","台北市","大安區建倫里",2593032
"201505","台北市","大安區錦安里",1496227
"201505","台北市","大安區錦華里",1204401
"201505","台北市","大安區錦泰里",572454
"201505","台北市","大安區黎和里",1088821
"201505","台北市","大安區黎孝里",1887533
"201505","台北市","大安區黎元里",1160017
"201505","台北市","大安區臨江里",1136947
"201505","台北市","大安區龍安里",1676631
"201505","台北市","大安區龍門里",1122774
"201505","台北市","大安區龍坡里",767578
"201505","台北市","大安區龍泉里",1230701
"201505","台北市","大安區龍生里",1456132
"201505","台北市","大安區龍圖里",1801859
"201505","台北市","大安區龍淵里",1767911
"201505","台北市","大安區龍雲里",1620019
"201505","台北市","大安區龍陣里",1000733
"201505","台北市","大安區民輝里",2584157
"201505","台北市","大安區民炤里",2792081
"201505","台北市","大安區全安里",1435227
"201505","台北市","大安區群賢里",2095869
"201505","台北市","大安區群英里",1618847
"201505","台北市","大安區仁愛里",3012744
"201505","台北市","大安區仁慈里",1830197
"201505","台北市","大安區通安里",1466277
"201505","台北市","大安區通化里",1784395
"201505","台北市","大安區臥龍里",585220
"201505","台北市","大安區新龍里",1277052
"201505","台北市","大安區學府里",505668
"201505","台北市","大安區義安里",1789382
"201505","台北市","大安區義村里",1411001
"201505","台北市","大安區永康里",1194126
"201505","台北市","大安區正聲里",1899733
"201505","台北市","大安區住安里",1701293
"201505","台北市","大同區保安里",913755
"201505","台北市","大同區朝陽里",1246535
"201505","台北市","大同區大有里",1457546
"201505","台北市","大同區光能里",1013574
"201505","台北市","大同區國慶里",1132502
"201505","台北市","大同區國順里",603094
"201505","台北市","大同區建功里",1321450
"201505","台北市","大同區建明里",1742823
"201505","台北市","大同區建泰里",1517962
"201505","台北市","大同區景星里",674267
"201505","台北市","大同區老師里",1123935
"201505","台北市","大同區鄰江里",1287797
"201505","台北市","大同區隆和里",849851
"201505","台北市","大同區民權里",1583894
"201505","台北市","大同區南芳里",1100895
"201505","台北市","大同區蓬萊里",1313146
"201505","台北市","大同區雙連里",1998705
"201505","台北市","大同區斯文里",1375741
"201505","台北市","大同區星明里",1630817
"201505","台北市","大同區延平里",1213717
"201505","台北市","大同區揚雅里",875310
"201505","台北市","大同區永樂里",1617541
"201505","台北市","大同區玉泉里",872287
"201505","台北市","大同區至聖里",2021035
"201505","台北市","大同區重慶里",1391174
"201505","台北市","南港區百福里",962057
"201505","台北市","南港區成福里",1456810
"201505","台北市","南港區東明里",1140739
"201505","台北市","南港區東新里",1320131
"201505","台北市","南港區合成里",1485405
"201505","台北市","南港區鴻福里",894551
"201505","台北市","南港區九如里",1341318
"201505","台北市","南港區舊莊里",1509146
"201505","台北市","南港區聯成里",1006783
"201505","台北市","南港區南港里",2188274
"201505","台北市","南港區仁福里",1046442
"201505","台北市","南港區三重里",1795683
"201505","台北市","南港區萬福里",927804
"201505","台北市","南港區西新里",958964
"201505","台北市","南港區新富里",758192
"201505","台北市","南港區新光里",853668
"201505","台北市","南港區玉成里",1154802
"201505","台北市","南港區中南里",627167
"201505","台北市","南港區中研里",1450937
"201505","台北市","南港區重陽里",1487644
"201505","台北市","內湖區安湖里",1309435
"201505","台北市","內湖區安泰里",1007280
"201505","台北市","內湖區寶湖里",3362979
"201505","台北市","內湖區碧山里",1496236
"201505","台北市","內湖區大湖里",1704603
"201505","台北市","內湖區東湖里",1383642
"201505","台北市","內湖區港都里",1259777
"201505","台北市","內湖區港富里",1932261
"201505","台北市","內湖區港華里",1793333
"201505","台北市","內湖區港墘里",2086434
"201505","台北市","內湖區湖濱里",2056960
"201505","台北市","內湖區湖興里",1690357
"201505","台北市","內湖區湖元里",2766988
"201505","台北市","內湖區葫洲里",1740146
"201505","台北市","內湖區金湖里",3331300
"201505","台北市","內湖區金龍里",1196886
"201505","台北市","內湖區金瑞里",1219919
"201505","台北市","內湖區康寧里",2197215
"201505","台北市","內湖區樂康里",1337404
"201505","台北市","內湖區麗山里",1494503
"201505","台北市","內湖區蘆洲里",302051
"201505","台北市","內湖區明湖里",1039527
"201505","台北市","內湖區南湖里",1142135
"201505","台北市","內湖區內溝里",889440
"201505","台北市","內湖區內湖里",1308572
"201505","台北市","內湖區清白里",2367613
"201505","台北市","內湖區瑞光里",928962
"201505","台北市","內湖區瑞陽里",1697641
"201505","台北市","內湖區石潭里",1548782
"201505","台北市","內湖區五分里",1776874
"201505","台北市","內湖區西安里",1422220
"201505","台北市","內湖區西湖里",2365018
"201505","台北市","內湖區西康里",2780221
"201505","台北市","內湖區行善里",1510118
"201505","台北市","內湖區秀湖里",1446451
"201505","台北市","內湖區週美里",2109985
"201505","台北市","內湖區紫星里",1628268
"201505","台北市","內湖區紫陽里",1756252
"201505","台北市","內湖區紫雲里",1163454
"201505","台北市","士林區百齡里",1240237
"201505","台北市","士林區承德里",1728174
"201505","台北市","士林區翠山里",600708
"201505","台北市","士林區德華里",1404084
"201505","台北市","士林區德行里",1285889
"201505","台北市","士林區東山里",1479745
"201505","台北市","士林區福安里",787884
"201505","台北市","士林區福德里",1582675
"201505","台北市","士林區福華里",1151906
"201505","台北市","士林區福佳里",1920007
"201505","台北市","士林區福林里",954968
"201505","台北市","士林區福順里",1116819
"201505","台北市","士林區福志里",1799002
"201505","台北市","士林區福中里",1378716
"201505","台北市","士林區富光里",1113799
"201505","台北市","士林區富洲里",986706
"201505","台北市","士林區公館里",490030
"201505","台北市","士林區後港里",1747680
"201505","台北市","士林區葫東里",832220
"201505","台北市","士林區葫蘆里",1410912
"201505","台北市","士林區菁山里",521505
"201505","台北市","士林區舊佳里",1336307
"201505","台北市","士林區蘭興里",1952978
"201505","台北市","士林區蘭雅里",2396763
"201505","台北市","士林區臨溪里",1351319
"201505","台北市","士林區名山里",1673865
"201505","台北市","士林區明勝里",1075860
"201505","台北市","士林區平等里",364112
"201505","台北市","士林區前港里",947599
"201505","台北市","士林區仁勇里",1222641
"201505","台北市","士林區三玉里",1742926
"201505","台北市","士林區社新里",1707688
"201505","台北市","士林區社園里",1284564
"201505","台北市","士林區社子里",1242982
"201505","台北市","士林區聖山里",1250567
"201505","台北市","士林區天福里",1912219
"201505","台北市","士林區天和里",2112602
"201505","台北市","士林區天祿里",1711171
"201505","台北市","士林區天母里",2714431
"201505","台北市","士林區天山里",2316502
"201505","台北市","士林區天壽里",2064996
"201505","台北市","士林區天玉里",2865373
"201505","台北市","士林區溪山里",430796
"201505","台北市","士林區新安里",826189
"201505","台北市","士林區岩山里",935654
"201505","台北市","士林區陽明里",2500227
"201505","台北市","士林區義信里",1126935
"201505","台北市","士林區永福里",892528
"201505","台北市","士林區永倫里",1388602
"201505","台北市","士林區芝山里",2206191
"201505","台北市","士林區忠誠里",1591672
"201505","台北市","松山區安平里",2560598
"201505","台北市","松山區慈祐里",2308359
"201505","台北市","松山區東昌里",564004
"201505","台北市","松山區東光里",2034571
"201505","台北市","松山區東榮里",1915571
"201505","台北市","松山區東勢里",1414279
"201505","台北市","松山區敦化里",1792405
"201505","台北市","松山區福成里",803275
"201505","台北市","松山區富錦里",1172504
"201505","台北市","松山區富泰里",1093655
"201505","台北市","松山區復建里",1056058
"201505","台北市","松山區復盛里",1760643
"201505","台北市","松山區復勢里",2008288
"201505","台北市","松山區復源里",714647
"201505","台北市","松山區吉仁里",945460
"201505","台北市","松山區吉祥里",2630223
"201505","台北市","松山區介壽里",996947
"201505","台北市","松山區精忠里",1034720
"201505","台北市","松山區龍田里",2317804
"201505","台北市","松山區美仁里",945270
"201505","台北市","松山區民福里",1693823
"201505","台北市","松山區民有里",2982109
"201505","台北市","松山區鵬程里",1437096
"201505","台北市","松山區三民里",1676303
"201505","台北市","松山區松基里",1767215
"201505","台北市","松山區新東里",1254811
"201505","台北市","松山區新聚里",2572265
"201505","台北市","松山區新益里",1193571
"201505","台北市","松山區中華里",1992886
"201505","台北市","松山區中崙里",1273003
"201505","台北市","松山區中正里",3012242
"201505","台北市","松山區莊敬里",1209829
"201505","台北市","松山區自強里",2232998
"201505","台北市","萬華區保德里",759910
"201505","台北市","萬華區菜園里",1439466
"201505","台北市","萬華區頂碩里",1525570
"201505","台北市","萬華區福星里",1836437
"201505","台北市","萬華區福音里",917271
"201505","台北市","萬華區富福里",1104485
"201505","台北市","萬華區富民里",1516226
"201505","台北市","萬華區和德里",1646741
"201505","台北市","萬華區和平里",1579248
"201505","台北市","萬華區華江里",1749990
"201505","台北市","萬華區華中里",1456628
"201505","台北市","萬華區錦德里",1174414
"201505","台北市","萬華區凌霄里",685996
"201505","台北市","萬華區柳鄉里",1177976
"201505","台北市","萬華區綠堤里",807685
"201505","台北市","萬華區銘德里",1032668
"201505","台北市","萬華區青山里",2075641
"201505","台北市","萬華區全德里",889072
"201505","台北市","萬華區仁德里",1422876
"201505","台北市","萬華區日善里",821161
"201505","台北市","萬華區日祥里",1156241
"201505","台北市","萬華區榮德里",844356
"201505","台北市","萬華區壽德里",1077710
"201505","台北市","萬華區雙園里",944789
"201505","台北市","萬華區糖廍里",1327187
"201505","台北市","萬華區騰雲里",601411
"201505","台北市","萬華區萬壽里",1339185
"201505","台北市","萬華區西門里",1464898
"201505","台北市","萬華區孝德里",731401
"201505","台北市","萬華區新安里",1035676
"201505","台北市","萬華區新和里",1483294
"201505","台北市","萬華區新起里",2244340
"201505","台北市","萬華區新忠里",631214
"201505","台北市","萬華區興德里",1088121
"201505","台北市","萬華區忠德里",871621
"201505","台北市","萬華區忠貞里",845000
"201505","台北市","文山區博嘉里",1268657
"201505","台北市","文山區華興里",2284258
"201505","台北市","文山區景東里",1258298
"201505","台北市","文山區景華里",1255232
"201505","台北市","文山區景美里",849976
"201505","台北市","文山區景慶里",914583
"201505","台北市","文山區景仁里",924149
"201505","台北市","文山區景行里",1797305
"201505","台北市","文山區老泉里",181882
"201505","台北市","文山區明興里",1363161
"201505","台北市","文山區明義里",801713
"201505","台北市","文山區木柵里",2103415
"201505","台北市","文山區木新里",1839430
"201505","台北市","文山區試院里",1621805
"201505","台北市","文山區順興里",1394670
"201505","台北市","文山區萬芳里",1873606
"201505","台北市","文山區萬和里",811624
"201505","台北市","文山區萬隆里",1298308
"201505","台北市","文山區萬美里",1624059
"201505","台北市","文山區萬年里",1065642
"201505","台北市","文山區萬盛里",1321786
"201505","台北市","文山區萬祥里",1031082
"201505","台北市","文山區萬興里",2026624
"201505","台北市","文山區萬有里",1110977
"201505","台北市","文山區興安里",1574607
"201505","台北市","文山區興邦里",1183252
"201505","台北市","文山區興昌里",1639710
"201505","台北市","文山區興得里",1445837
"201505","台北市","文山區興豐里",1254862
"201505","台北市","文山區興福里",1142073
"201505","台北市","文山區興光里",941106
"201505","台北市","文山區興家里",1413324
"201505","台北市","文山區興泰里",1085632
"201505","台北市","文山區興旺里",1843193
"201505","台北市","文山區興業里",1359371
"201505","台北市","文山區樟腳里",1175271
"201505","台北市","文山區樟林里",1062165
"201505","台北市","文山區樟樹里",935741
"201505","台北市","文山區樟文里",1262492
"201505","台北市","文山區樟新里",1126649
"201505","台北市","文山區政大里",2026082
"201505","台北市","文山區指南里",994434
"201505","台北市","文山區忠順里",957027
"201505","台北市","信義區安康里",4136104
"201505","台北市","信義區大道里",1445969
"201505","台北市","信義區大仁里",829386
"201505","台北市","信義區敦厚里",1317227
"201505","台北市","信義區富台里",1078703
"201505","台北市","信義區廣居里",1919757
"201505","台北市","信義區國業里",1574814
"201505","台北市","信義區惠安里",1601278
"201505","台北市","信義區嘉興里",824956
"201505","台北市","信義區景聯里",1283559
"201505","台北市","信義區景勤里",915313
"201505","台北市","信義區景新里",2064689
"201505","台北市","信義區黎安里",216667
"201505","台北市","信義區黎平里",1852483
"201505","台北市","信義區黎順里",1174554
"201505","台北市","信義區黎忠里",1047185
"201505","台北市","信義區六合里",1951598
"201505","台北市","信義區六藝里",776852
"201505","台北市","信義區三犁里",1963901
"201505","台北市","信義區三張里",2766508
"201505","台北市","信義區雙和里",1709027
"201505","台北市","信義區四維里",1117494
"201505","台北市","信義區四育里",1384926
"201505","台北市","信義區松光里",1220920
"201505","台北市","信義區松隆里",475929
"201505","台北市","信義區松友里",1285842
"201505","台北市","信義區泰和里",1929789
"201505","台北市","信義區五常里",1031791
"201505","台北市","信義區五全里",1105122
"201505","台北市","信義區西村里",915845
"201505","台北市","信義區新仁里",1126208
"201505","台北市","信義區興隆里",903683
"201505","台北市","信義區興雅里",1580169
"201505","台北市","信義區雅祥里",1182023
"201505","台北市","信義區永春里",1245041
"201505","台北市","信義區永吉里",1177816
"201505","台北市","信義區長春里",1184601
"201505","台北市","信義區正和里",1280354
"201505","台北市","信義區中坡里",959715
"201505","台北市","信義區中行里",1580709
"201505","台北市","信義區中興里",1517959
"201505","台北市","中山區北安里",554889
"201505","台北市","中山區成功里",3073389
"201505","台北市","中山區大佳里",225288
"201505","台北市","中山區大直里",2357541
"201505","台北市","中山區復華里",1916873
"201505","台北市","中山區恆安里",1913670
"201505","台北市","中山區集英里",2562420
"201505","台北市","中山區劍潭里",830104
"201505","台北市","中山區江寧里",1983612
"201505","台北市","中山區江山里",2129228
"201505","台北市","中山區金泰里",2690606
"201505","台北市","中山區聚盛里",2077899
"201505","台北市","中山區聚葉里",1526021
"201505","台北市","中山區康樂里",1230909
"201505","台北市","中山區力行里",2615282
"201505","台北市","中山區龍洲里",1083097
"201505","台北市","中山區民安里",1965639
"201505","台北市","中山區埤頭里",1062614
"201505","台北市","中山區晴光里",2079851
"201505","台北市","中山區松江里",2011682
"201505","台北市","中山區下埤里",2040232
"201505","台北市","中山區新福里",1559851
"201505","台北市","中山區新生里",1893195
"201505","台北市","中山區新喜里",1375835
"201505","台北市","中山區新庄里",1181399
"201505","台北市","中山區行仁里",1989393
"201505","台北市","中山區行孝里",1007468
"201505","台北市","中山區行政里",1699150
"201505","台北市","中山區興亞里",2549232
"201505","台北市","中山區永安里",2471317
"201505","台北市","中山區圓山里",1464029
"201505","台北市","中山區正得里",2035057
"201505","台北市","中山區正守里",973713
"201505","台北市","中山區正義里",2473535
"201505","台北市","中山區中吉里",1866421
"201505","台北市","中山區中山里",2750329
"201505","台北市","中山區中央里",1339005
"201505","台北市","中山區中原里",1552645
"201505","台北市","中山區中庄里",1670372
"201505","台北市","中山區朱馥里",1609259
"201505","台北市","中山區朱崙里",1017090
"201505","台北市","中山區朱園里",2452238
"201505","台北市","中正區愛國里",638067
"201505","台北市","中正區板溪里",1156846
"201505","台北市","中正區頂東里",1567242
"201505","台北市","中正區東門里",965351
"201505","台北市","中正區富水里",476617
"201505","台北市","中正區光復里",2349788
"201505","台北市","中正區河堤里",1188538
"201505","台北市","中正區建國里",388704
"201505","台北市","中正區黎明里",2324204
"201505","台北市","中正區林興里",1139585
"201505","台北市","中正區龍福里",1252558
"201505","台北市","中正區龍光里",676588
"201505","台北市","中正區龍興里",603077
"201505","台北市","中正區梅花里",1578170
"201505","台北市","中正區南福里",2492566
"201505","台北市","中正區南門里",591548
"201505","台北市","中正區三愛里",2402744
"201505","台北市","中正區廈安里",660215
"201505","台北市","中正區水源里",1187063
"201505","台北市","中正區網溪里",1313909
"201505","台北市","中正區文北里",2182261
"201505","台北市","中正區文盛里",898537
"201505","台北市","中正區文祥里",1550776
"201505","台北市","中正區新營里",1814732
"201505","台北市","中正區幸福里",1977057
"201505","台北市","中正區幸市里",2205010
"201505","台北市","中正區螢圃里",1303912
"201505","台北市","中正區螢雪里",1016334
"201505","台北市","中正區永昌里",1136277
"201505","台北市","中正區永功里",1281852
"201505","台北市","中正區忠勤里",1212871
"201507","台北市","北投區八仙里",2214714
"201507","台北市","北投區大同里",2469602
"201507","台北市","北投區大屯里",469698
"201507","台北市","北投區稻香里",1798330
"201507","台北市","北投區東華里",1580712
"201507","台北市","北投區豐年里",1359341
"201507","台北市","北投區福興里",2538684
"201507","台北市","北投區關渡里",4346421
"201507","台北市","北投區湖山里",600225
"201507","台北市","北投區湖田里",201986
"201507","台北市","北投區吉利里",2162952
"201507","台北市","北投區吉慶里",1864888
"201507","台北市","北投區建民里",1716688
"201507","台北市","北投區開明里",1966824
"201507","台北市","北投區立農里",3150589
"201507","台北市","北投區立賢里",2069215
"201507","台北市","北投區林泉里",1024807
"201507","台北市","北投區奇岩里",3255342
"201507","台北市","北投區清江里",3190592
"201507","台北市","北投區泉源里",790452
"201507","台北市","北投區榮光里",2492218
"201507","台北市","北投區榮華里",3602143
"201507","台北市","北投區石牌里",2799368
"201507","台北市","北投區桃源里",1711430
"201507","台北市","北投區溫泉里",2092008
"201507","台北市","北投區文化里",1030070
"201507","台北市","北投區文林里",2072408
"201507","台北市","北投區秀山里",1114888
"201507","台北市","北投區一德里",2765332
"201507","台北市","北投區永和里",4181436
"201507","台北市","北投區永明里",1882358
"201507","台北市","北投區永欣里",3207396
"201507","台北市","北投區裕民里",3494727
"201507","台北市","北投區長安里",1953037
"201507","台北市","北投區振華里",3032864
"201507","台北市","北投區智仁里",1363643
"201507","台北市","北投區中和里",2239117
"201507","台北市","北投區中心里",2100080
"201507","台北市","北投區中央里",4584229
"201507","台北市","北投區中庸里",1064838
"201507","台北市","北投區洲美里",311001
"201507","台北市","北投區尊賢里",1630914
"201507","台北市","大安區昌隆里",1467251
"201507","台北市","大安區車層里",3640878
"201507","台北市","大安區誠安里",2289922
"201507","台北市","大安區大學里",3377661
"201507","台北市","大安區德安里",3109612
"201507","台北市","大安區敦安里",3181692
"201507","台北市","大安區敦煌里",2822905
"201507","台北市","大安區法治里",2015211
"201507","台北市","大安區芳和里",2237832
